"AD_Org_ID[Name]","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZReplacementUnitStandard_ID[ZZSaqaUnitStandardCode]","ZZQualityAssuranceBody","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrationCode/K",_LOG_
*,"8600",Care for Customers,"4",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1846,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001845] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001845] / "
*,"11505","Identify, handle and defuse security related conflict","4",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1847,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001846] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001846] / "
*,"11509",Respond to emergency signals and situations,"4",20,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1848,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001847] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001847] / "
*,"256776",Move equipment by means of an electric winch,"2",2,2008-11-20 00:00:00.000,2011-11-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,met-g301,1849,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001848] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001848] / "
*,"117925",Describe the concepts of information and Communication Technology (ICT) and the use of its components in a healthy and safe manner,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1850,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001849] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001849] / "
*,"116935","Enhance, edit and organise electronic messages using a Graphical User Interface (GUI)-based messaging application","2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1851,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001850] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001850] / "
*,"117923",Use a Graphical User Interface (GUI)-based presentation application to prepare and produce a presentation according to a given brief,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1852,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001851] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001851] / "
*,"116937",Use a Graphical User Interface (GUI)-based spreadsheet application to create and edit spreadsheet,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1853,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001852] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001852] / "
*,"117924",Use a Graphical User Interface (GUI)-based word processor to format documents.,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1854,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001853] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001853] / "
*,"116945",Use electronic mail to send and receive messages,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1855,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001854] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001854] / "
*,"116936",Use a Graphical User Interface (GUI)-based database application to work with simple databases,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1856,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001855] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001855] / "
*,"116930",Use a Graphical User Interface (GUI)-based presentation application to enhance presentation appearance,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1857,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001856] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001856] / "
*,"116940",Use a Graphical User Interface (GUI)-based spreadsheet application to solve a given problem,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1858,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001857] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001857] / "
*,"119078",Use a GUI-based word processor to enhance a document through the use of tables and columns,"3",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1859,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001858] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001858] / "
*,"116942",Use a GUI-based word processor to create merged documents,"3",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1860,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001859] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001859] / "
*,"116943","Using a Graphical User Interface (GUI)-based spreadsheet application, enhance the functionality and apply graph/charts to a spreadsheet","4",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1861,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001860] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001860] / "
*,"11241",Perform Basic Business Calculations,"3",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1862,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001861] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001861] / "
*,"7785",Function in a business environment,"3",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1863,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001862] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001862] / "
*,"117928",Describe the application and effect of Information and Communication Technologies (ICT) on society,"4",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1864,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001863] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001863] / "
*,"10388",Interpret basic financial statements,"4",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1865,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001864] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001864] / "
*,"117927",Use Graphical User Interface (GUI)-based database application to solve given problem,"4",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1866,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001865] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001865] / "
*,"117926",Identify and explain ICT risks and recommend security solutions,"5",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1867,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001866] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001866] / "
*,"9931",Advise and refer learners,"4",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1868,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001867] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001867] / "
*,"9927",Conduct an assessment,"4",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1869,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001868] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001868] / "
*,"9940","Conduct elementary field research in education, training and development or occupation","4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1870,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001869] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001869] / "
*,"9937",Evaluate a course,"4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1871,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001870] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001870] / "
*,"9956",Facilitate targeted skills development ,"4",14,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1872,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001871] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001871] / "
*,"9934",Manage a skills development course,"4",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1873,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001872] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001872] / "
*,"9943",Occupational developments,"4",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1874,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001873] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001873] / "
*,"9953",Prepare learning aids,"4",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1875,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001874] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001874] / "
*,"9950",Prepare learning events,"4",10,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1876,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001875] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001875] / "
*,"9954",Develop training materials,"5",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1877,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001876] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001876] / "
*,"9932",Guide and support learners,"5",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1878,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001877] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001877] / "
*,"9929",Moderate an assessment,"5",12,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1879,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001878] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001878] / "
*,"115753",Conduct outcomes-based assessment,"5",15,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1880,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001879] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001879] / "
*,"115759",Conduct moderation of outcomes-based assessment,"6",10,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1881,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001880] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001880] / "
*,"7977",Moderate Assessment,"6",10,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1882,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001881] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001881] / "
*,"10231",Plan a learning event,"4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1883,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001882] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001882] / "
*,"117877",Perform one-to-one training on the job,"3",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1884,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001883] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001883] / "
*,"7386",Assess learners within a learning situation,"4",10,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1885,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001884] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001884] / "
*,"13954",Manage risk in own work/business environment,"4",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1886,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001885] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001885] / "
*,"13950",Apply technical knowledge and skill on order to manage risk in occupational health and occupational hygiene,"4",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1887,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001886] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001886] / "
*,"10385",Develop a business plan for small business,"4",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1888,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001887] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001887] / "
*,"10386",Investigate the possibilities of establishing and running a small business enterprise (SMME),"4",3,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1889,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001888] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001888] / "
*,"113863",Apply soldering techniques,"2",2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1890,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001889] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001889] / "
*,"11954",Design and construct a single phase circuit,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1891,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001890] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001890] / "
*,"113876","Identify, inspect and clean electrical machines","2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1892,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001891] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001891] / "
*,"10253",Install electric wire ways,"2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1893,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001892] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001892] / "
*,"10233",Install or replace electrical metering units or measuring instrument,"2",4,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1894,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001893] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001893] / "
*,"10254","Maintain electrical distribution boards, panels and enclosures","2",6,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1895,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001894] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001894] / "
*,"113858",Maintain transformers,"2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1896,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001895] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001895] / "
*,"10255","Select, use and care for power tools","2",5,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1897,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001896] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001896] / "
*,"9888","Select, use and care for making off/out equipment: routine shapes","3",8,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,"629",1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"",1898,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001897] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1001897] / "
