"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,"671208001-WM-02","Processes and procedures for removing, repairing and/or replacing auto electrical/electronic components /systems","629",86,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,365,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000943] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000943] / "
*,"671208001-WM-03",Processes and procedures for the installation of automotive electrical equipment and/or components/systems,"629",60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,"4",Work experience,Core,Y,366,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000944] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000944] / "
*,"651501-000-00-00-WM-06","Processes to lift loads using intermediate lifting techniques, and work with steel wire ropes","629",68,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"3",Work experience,Core,Y,367,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000945] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000945] / "
*,"651501-000-00-00-WM-08",Processes to lift loads using advanced lifting techniques,"629",84,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"4",Work experience,Core,Y,368,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000946] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000946] / "
*,"651501-000-00-00-WM-10","Processes to lift loads using advanced lifting techniques, and to examine and replace a winder rope and sheave wheel (mining sector)","629",84,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"4",Work experience,Core,Y,369,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000947] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000947] / "
*,"651501-000-00-00-WM-11",Workplace fundamentals and health and safety processes,"629",8,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"3",Work experience,Core,Y,370,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000948] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000948] / "
*,"651501-000-00-00-WM-01",Processes to implement fall protection plans and install lifelines,"629",8,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"2",Work experience,Core,Y,371,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000949] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000949] / "
*,"651501-000-00-00-WM-02",Processes to erect and dismantle access scaffolding up to 6,"629",12,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"2",Work experience,Core,Y,372,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000950] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000950] / "
*,"651501-000-00-00-WM-03",Processes to supervise scaffolding operations up to 6m,"629",12,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2023-09-12 00:00:00.000,2027-09-12 00:00:00.000,"3",Work experience,Core,Y,373,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000951] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000951] / "
*,"651501-000-00-00-WM-04","Processes to sling, lift and secure loads using basic lifting techniques, and to work with fibre and steel ropes","629",40,2018-09-12 00:00:00.000,2023-09-12 00:00:00.000,2024-09-12 00:00:00.000,2027-09-12 00:00:00.000,"2",Work experience,Core,Y,374,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000952] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000952] / "
*,"671208-001-01-00- KM-01",Workplace Fundamentals,"629",9,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,375,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000953] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000953] / "
*,"671208-001-01-00- KM-02","Concepts of Occupational Health, Safety and Quality","629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,376,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000954] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000954] / "
*,"671208-001-01-00- KM-03",Foundational Concepts for Automotive Electricians,"629",12,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,377,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000955] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000955] / "
*,"671208-001-01-00- KM-04",Automotive Mechanical Technology,"629",12,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,378,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000956] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000956] / "
*,"671208-001-01-00- KM-05",Theory and Principles of Electricity,"629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,379,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000957] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000957] / "
*,"671208-001-01-00- KM-06",Automotive Battery Systems,"629",2,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,380,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000958] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000958] / "
*,"671208-001-01-00- KM-07",Vehicle Servicing in an Auto- electrical Environment,"629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Knowledge,Core,Y,381,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000959] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000959] / "
*,"671208-001-01-00- KM-08","Electrical, Auto-electrical and Electronics in Automotive Vehicles","629",12,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"3",Knowledge,Core,Y,382,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000960] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000960] / "
*,"671208-001-01-00- KM-09",Aftermarket Auto-electrical Systems,"629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"3",Knowledge,Core,Y,383,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000961] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000961] / "
*,"671208-001-01-00- KM-10",Conventional Charging and Starting Systems,"629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,384,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000962] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000962] / "
*,"671208-001-01-00- KM-11",Conventional and Basic Electronic Ignition Systems,"629",3,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,385,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000963] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000963] / "
*,"671208-001-01-00- KM-12",Integrated Engine Management (Fuel injection and Ignition) Systems,"629",10,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,386,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000964] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000964] / "
*,"671208-001-01-00- KM-13",Networking and Data Transfer Systems,"629",4,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,387,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000965] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000965] / "
*,"671208-001-01-00- KM-14",Supplemental Restraint Systems (SRS),"629",3,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,388,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000966] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000966] / "
*,"671208-001-01-00- KM-15",Alternative Drives/Hybrid and Electric Vehicles,"629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,389,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000967] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000967] / "
*,"671208-001-01-00- KM-16","Heating, Ventilation and Air-conditioning (HVAC) and Climate Control Systems","629",6,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,390,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000968] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000968] / "
*,"671208-001-01-00- KM-17","Convenience, Security and Telematics Systems","629",7,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,391,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000969] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000969] / "
*,"671208-001-01-00- KM-18","Vehicle Stability, Traction and Drive Control (VSTDC), Transmission, Braking, and Advanced Driver Assistance Systems","629",5,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,392,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000970] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000970] / "
*,"671208-001-01-00- KM-19",Auto-electrical Systems,"629",5,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Knowledge,Core,Y,393,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000971] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000971] / "
*,"671208-001-01-00- PM-01",Work Safely and Respond to Emergencies,"629",2,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Application,Core,Y,394,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000972] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000972] / "
*,"671208-001-01-00- PM-02",Use Tools and Equipment,"629",20,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Application,Core,Y,395,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000973] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000973] / "
*,"671208-001-01-00- PM-03",Build and Conduct Fault-finding Activities on Auto-Electrical Circuits,"629",9,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Application,Core,Y,396,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000974] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000974] / "
*,"671208-001-01-00- PM-04","Test, Diagnose, Replace and Service Automotive Batteries and related Components","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Application,Core,Y,397,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000975] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000975] / "
*,"671208-001-01-00- PM-05",Service and Maintain Automotive Vehicles in an Auto-Electrical Environment,"629",15,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Application,Core,Y,398,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000976] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000976] / "
*,"671208-001-01-00- PM-06",Remove and Replace Original and/or Aftermarket Auto-electrical Systems and/or Components,"629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"3",Application,Core,Y,399,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000977] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000977] / "
*,"671208-001-01-00- PM-07","Test, Diagnose and Repair Conventional Starting and Charging Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,400,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000978] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000978] / "
*,"671208-001-01-00- PM-08","Test, Diagnose and Repair Conventional and Basic Electronic Ignition Systems","629",12,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2025-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,401,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000979] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000979] / "
*,"671208-001-01-00- PM-09","Test, Diagnose and Repair Auto- electrical Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,402,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000980] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000980] / "
*,"671208-001-01-00- PM-10","Test, Diagnose and Repair Integrated Engine Management (Fuel Injection and Ignition) Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,403,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000981] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000981] / "
*,"671208-001-01-00- PM-11","Test, Diagnose and Repair Networking and Data Transfer Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,404,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000982] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000982] / "
*,"671208-001-01-00- PM-12","Test, Diagnose and Repair Supplemental Restraint Systems (SRS)","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,405,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000983] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000983] / "
*,"671208-001-01-00- PM-13","Test, Diagnose and Repair Heating, Ventilation and Air-conditioning (HVAC) and Climate Control Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,406,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000984] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000984] / "
*,"671208-001-01-00- PM-14","Test, Diagnose and Repair Convenience, Security and Telematics Systems","629",8,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,407,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000985] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000985] / "
*,"671208-001-01-00- PM-15","Test, Diagnose and Repair Vehicle Stability, Traction and Drive Control (VSTDC), ABS Braking, Transmission and Driver Assistance Systems","629",10,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Application,Core,Y,408,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000986] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000986] / "
*,"671208-001-01-00- WM-01","Processes for Testing, Diagnosing and Replacing Automotive Batteries and Battery System Components","629",16,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"2",Work experience,Core,Y,409,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000987] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000987] / "
*,"671208-001-01-00- WM-02",Processes to Remove and Replace Original and/or Aftermarket Auto- electrical Systems and/or Components,"629",28,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"3",Work experience,Core,Y,410,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000988] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000988] / "
*,"671208-001-01-00- WM-03","Processes for Testing, Diagnosing and Repairing Conventional Charging and Starting Systems","629",28,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,411,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000989] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000989] / "
*,"671208-001-01-00- WM-04","Processes for Testing, Diagnosing and Repairing Auto-electrical Systems","629",24,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,412,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000990] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000990] / "
*,"671208-001-01-00- WM-05","Processes for Testing, Diagnosing and Repairing Integrated Engine Management (Fuel Injection and Ignition) Systems","629",36,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,413,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000991] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000991] / "
*,"671208-001-01-00- WM-06","Processes for Testing, Diagnosing and Repairing Networking and Data Transfer Systems","629",32,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,414,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000992] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000992] / "
*,"671208-001-01-00- WM-07","Processes for Testing, Diagnosing and Repairing Supplemental Restraint Systems (SRS)","629",28,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,415,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000993] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000993] / "
*,"671208-001-01-00- WM-08","Processes for Testing, Diagnosing and Repairing Heating, Ventilation and Air-conditioning (HVAC) and Climate Control Systems","629",28,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,416,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000994] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000994] / "
*,"671208-001-01-00- WM-09","Processes for Testing, Diagnosing and Repairing Convenience, Security and Telematics Systems","629",36,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,417,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000995] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000995] / "
*,"671208-000-00-00- WM-10","Processes for Testing, Diagnosing and Repairing Vehicle Stability, Traction and Drive Control (VSTDC)","629",32,2020-05-28 00:00:00.000,2025-05-28 00:00:00.000,2026-05-28 00:00:00.000,2029-05-28 00:00:00.000,"4",Work experience,Core,Y,418,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000996] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000996] / "
*,"311701003-KM-01",Emergency Preparedness for Mine Ventilation (001),"629",11,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,419,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000997] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000997] / "
*,"311701003-KM-02",Mine and Mineral Legislation for Ventilation (001),"629",6,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,420,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000998] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000998] / "
*,"311701003-KM-03",Mine Ventilation Engineering Practice (001),"629",10,2018-07-01 00:00:00.000,2026-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Knowledge,Core,Y,421,,"<ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000999] / <ZZQctoModule>: Inserted GenericPO[Table=1000258ID=1000999] / "
