"AD_Org_ID[Name]","ZZSkillsProgrammeCode","ZZSkillsProgrammeTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZQualityAssuranceBody","ZZSkillsProgrammeType","ZZQualification_ID[ZZSaqaQualificationCode]","ZZAETLevel","ZZMinimumElectiveCredits","ZZSkillsProgrammeGrantType","ZZIsOHS","IsActive","ZZMigrationCode/K","ZZMigrateValues",_LOG_
*,MQA/SP/0190/22 (T),Skills Programme: Trackless Mobile Machine Operations - Underground Hardrock Water Bowzer,,21,2022-01-20 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,428,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001320Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001320Name=null] / "
*,MQA/SP/0191/22,Skills Programme: Emergency Based Care (First Aid) Risk Based ,,10,2022-03-30 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,429,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001321Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001321Name=null] / "
*,MQA/SP/0192/22,Skills Programme: Emergency Based Care (First Aid) Advanced,,21,2022-03-30 00:00:00.000,2026-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,430,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001322Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001322Name=null] / "
*,MQA/SP/0170/17 (V2),Skills Programme: Emergency Based Care (First Aid) Basic,,5,2022-03-30 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,Y,Y,431,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001323Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001323Name=null] / "
*,MQA/SP/0025/05 (V1),Skills Programme: Determine the Physical Properties of a Coal Sample in a Laboratory V1,,29,2022-04-20 00:00:00.000,2025-06-30 23:59:59.000,,Standalone,,,0,,N,Y,432,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001324Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001324Name=null] / "
*,testskills123,testskill,"2",60,2023-01-27 00:00:00.000,2025-01-27 00:00:00.000,"629",Standalone,,,5,,N,Y,433,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001325Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001325Name=null] / "
*,Test123,test Skills programme,"3",100,2023-01-27 00:00:00.000,2026-01-27 00:00:00.000,"629",Standalone,,,10,,N,Y,434,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001326Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001326Name=null] / "
*,MQA/SP/0124/10 (A),Skills Programme: The handling of explosives in mines: Surface Excavations,"2",5,2023-01-30 00:00:00.000,2024-06-30 00:00:00.000,"629",Standalone,,,3,,N,Y,435,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001327Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001327Name=null] / "
*,MQA/SP/0124/10 (B),Skills Programme: The handling of explosives in mines: Underground Operations,"2",5,2023-01-30 00:00:00.000,2024-06-30 00:00:00.000,"629",Standalone,,,3,,N,Y,436,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001328Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001328Name=null] / "
*,MQA/SP/0193/23,Skills Programme: Flame proofing for Supervisors in Underground Fiery (Coal) Mines,"2",14,2023-05-16 00:00:00.000,2026-06-30 23:59:59.000,"629",Standalone,"21812",,0,,Y,Y,437,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001329Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001329Name=null] / "
*,SETA/SP/2023/01,Test Mine community programme,"6",15,2023-08-04 00:00:00.000,2031-08-04 00:00:00.000,"577",Mine Community,,,5,,N,N,438,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001330Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001330Name=null] / "
*,SETA/SP/2023/02,Test Small Scale programme,"5",15,2023-08-04 00:00:00.000,2028-08-04 00:00:00.000,"577",Small Scale Projects,,,5,,N,N,439,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001331Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001331Name=null] / "
*,SETA/SP/2023/03,TEST Unemployed youth programme,"6",20,2023-08-09 00:00:00.000,2027-08-09 00:00:00.000,"577",Unemployed Youth Development,,,30,,N,Y,440,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001332Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001332Name=null] / "
*,SETA/SP/2023/05,TEST Unemployed youth programme 2,"6",15,2023-08-14 00:00:00.000,2024-08-14 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,441,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001333Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001333Name=null] / "
*,SETA/SP/2023/08,Test small scale programme 2,"8",20,2023-08-16 00:00:00.000,2027-08-16 00:00:00.000,"629",Small Scale Projects,,,5,,N,N,442,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001334Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001334Name=null] / "
*,SETA/SP/2023/08/16,Test Mine community programme 2,"6",10,2023-08-16 00:00:00.000,2027-08-16 00:00:00.000,"577",Mine Community,,,2,,N,N,443,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001335Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001335Name=null] / "
*,SETA/SP/2023/08/17,Test Unemployed youth development 3,"6",20,2023-08-17 00:00:00.000,2027-08-17 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,444,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001336Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001336Name=null] / "
*,HSP/ASSChs/2/0022,Assistant Chef Skills Programme,"2",51,2023-01-09 00:00:00.000,2028-01-09 00:00:00.000,"755",Unemployed Youth Development,,,4,,N,Y,445,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001337Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001337Name=null] / "
*,"49582",Poultry Production,"2",30,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,"694",Unemployed Youth Development,,,15,,N,Y,446,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001338Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001338Name=null] / "
*,"78964",Cellphone Repairs,"4",32,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,"756",Unemployed Youth Development,,,14,,N,Y,447,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001339Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001339Name=null] / "
*,"49052",Plant Production,"3",39,2024-03-26 00:00:00.000,2026-03-27 00:00:00.000,"694",Unemployed Youth Development,,,30,,N,Y,448,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001340Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001340Name=null] / "
*,"48977",Mixed Farming Systems,"2",120,2018-07-01 00:00:00.000,2024-06-30 00:00:00.000,"694",Unemployed Youth Development,,,2,,N,Y,449,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001341Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001341Name=null] / "
*,MQA/SP/2013/01,Cellphone Repairs,"1",50,2024-04-23 00:00:00.000,2025-04-23 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,450,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001342Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001342Name=null] / "
*,"505854",Cellphone Repairs,"1",50,2024-04-23 00:00:00.000,2027-04-23 00:00:00.000,"754",Unemployed Youth Development,,,5,,N,Y,451,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001343Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001343Name=null] / "
*,SP002,General Forestry,"3",33,2024-04-29 00:00:00.000,2026-03-31 00:00:00.000,"754",Unemployed Youth Development,,,33,,N,Y,452,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001344Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001344Name=null] / "
*,"99510",Child and Youth Care,"5",48,2024-04-30 00:00:00.000,2026-04-30 00:00:00.000,"629",Unemployed Youth Development,,,47,,N,Y,453,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001345Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001345Name=null] / "
*,"49048",Animal Production,"3",30,2024-04-30 00:00:00.000,2026-03-31 00:00:00.000,"629",Unemployed Youth Development,,,30,,N,Y,454,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001346Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001346Name=null] / "
*,"59386",Fresh Meat Processing,"4",39,2024-04-05 00:00:00.000,2024-10-18 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,455,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001347Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001347Name=null] / "
*,"2023/601487/07",Technical Support,"4",65,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,456,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001348Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001348Name=null] / "
*,MQA/SP/2014/19,Technical Support,"4",65,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,457,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001349Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001349Name=null] / "
*,MQA/SP/2104/18,Systems Development,"4",62,2024-04-29 00:00:00.000,2024-12-31 00:00:00.000,"629",Unemployed Youth Development,,,5,,N,Y,458,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001350Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001350Name=null] / "
*,"72052",Renewable Energy,"4",0,2024-04-03 00:00:00.000,2024-06-30 00:00:00.000,"577",Unemployed Youth Development,,,0,,N,Y,459,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001351Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001351Name=null] / "
*,MQA/SP/2025/03,QA SkillsTest,"5",120,2025-01-01 00:00:00.000,2027-12-31 00:00:00.000,"629",Mine Community,,,10,,N,Y,460,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001352Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001352Name=null] / "
*,MQA/SP/0052/09 V3,Skills Programme in Milling of Material,"1",18,2025-04-14 00:00:00.000,2026-06-30 00:00:00.000,"629",Standalone,,,0,,N,Y,461,,"<ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001353Name=null] / <ZZSkillsProgramme>: Inserted X_ZZSkillsProgramme[1001353Name=null] / "
