AD_Org_ID[Name],Value,Name,Description,IsActive
*,2021-313107,Geothermal Technicians,5592,Y
*,2021-313108,Weatherisation Installers and Technicians,5593,Y
*,2021-313109,Solar Photovoltaic Service Technician,5594,Y
*,2021-313110,Wind Turbine Service Technician,5595,Y
*,2021-313201,Water Plant Operator,5596,Y
*,2021-313202,Waste Materials Plant Operator,5597,Y
*,2021-313203,Water Process Controller,5598,Y
*,2021-313301,Chemical Plant Controller,5599,Y
*,2021-313401,Gas or Petroleum Controller,5600,Y
*,2021-313501,Metal Manufacturing Process Control Technician,5601,Y
*,2021-313901,Integrated Manufacturing Line Process Control Technician,5602,Y
*,2021-313902,Wood Processing Control Technician,5603,Y
*,2021-313903,"Clothing, Textile and Footwear Manufacturing Process Control Technician",5604,Y
*,2021-313905,Cotton Ginning Process Controller,5605,Y
*,2021-313906,Fresh Produce Packing Controller,5606,Y
*,2021-313907,Food and Beverage Manufacturing Process Controller,5607,Y
*,2021-313908,Sugar Process Controller,5608,Y
*,2021-313909,Miller,5609,Y
*,2021-313910,Juice Extraction Process Controller,5610,Y
*,2021-313911,Grain Handling Controller,5611,Y
*,2021-313912,Mineral Beneficiation Process Controller,5612,Y
*,2021-313913,Chemical Waste Controller,5613,Y
*,2021-313916,Manufacturing Production Technicians,5614,Y
*,2021-313917,Pulp and Paper Manufacturing Process Control Technician,5615,Y
*,2021-314101,Life Science Technician,5616,Y
*,2021-314102,Environmental Science Technician,5617,Y
*,2021-314201,Agricultural Technician,5618,Y
*,2021-314301,Forestry Technician,5619,Y
*,2021-314302,Forestry Research Technician,5620,Y
*,2021-315101,Marine Engineer,5621,Y
*,2021-315201,Ship's Master,5622,Y
*,2021-315202,Ship's Officer,5623,Y
*,2021-315203,Ship's Surveyor,5624,Y
*,2021-315204,Marine Certification & Surveillance Manager,5625,Y
*,2021-315205,Boat Driver / Coxswain,5626,Y
*,2021-315206,Aids to Navigation Manager,5627,Y
*,2021-315207,Aids to Navigation Technician,5628,Y
*,2021-315301,Aircraft Navigator,5629,Y
*,2021-315302,Flight Engineer,5630,Y
*,2021-315303,Aeroplane Pilot,5631,Y
*,2021-315304,Flying Instructor,5632,Y
*,2021-315305,Helicopter Pilot,5633,Y
*,2021-315306,Balloonist,5634,Y
*,2021-315401,Traffic Controller,5635,Y
*,2021-315501,Airborne Electronics Analyst,5636,Y
*,2021-315502,Airworthiness Surveyor,5637,Y
*,2021-321101,Medical Diagnostic Radiographer,5638,Y
*,2021-321102,Medical Radiation Therapist,5639,Y
*,2021-321103,Nuclear Medicine Technologist,5640,Y
*,2021-321104,Sonographer,5641,Y
*,2021-321105,Anaesthetic Technician,5642,Y
*,2021-321106,Cardiac Technician,5643,Y
*,2021-321107,Operating Theatre Technician,5644,Y
*,2021-321108,Audiometrist,5645,Y
*,2021-321109,Dialysis Technician,5646,Y
*,2021-321110,Neurophysiological Technician,5647,Y
*,2021-321111,Renal Technician,5648,Y
*,2021-321112,Intensive Care Technician,5649,Y
*,2021-321113,Orthopaedic Technician,5650,Y
*,2021-321114,Health Technical Support Officer,5651,Y
*,2021-321115,Medical Electronic Equipment Operator,5652,Y
*,2021-321116,Electroencephalographic Technician,5653,Y
*,2021-321117,Radiation Laboratory Technician,5654,Y
*,2021-321118,Orthotist or Prosthetist,5655,Y
*,2021-321119,Pulmonology Clinical Technologist,5656,Y
*,2021-321120,Reproductive Biology Clinical Technologist,5657,Y
*,2021-321121,Cardiothoracic Perfusion Clinical Technologist,5658,Y
*,2021-321122,Occupational Therapy Technician,5659,Y
*,2021-321123,Orientation and Mobility Practitioner,5660,Y
*,2021-321201,Medical Technician,5661,Y
*,2021-321206,Medical Technologist,5662,Y
*,2021-321301,Pharmacy Technician,5663,Y
*,2021-321401,Clinical Dental Technician,5664,Y
*,2021-321402,Dental Technician,5665,Y
*,2021-321403,Dental Therapist,5666,Y
*,2021-321405,Orthotic and Prosthetic Technician,5667,Y
*,2021-321406,Dental Technologist,5668,Y
*,2021-322101,Enrolled Nurse,5669,Y
*,2021-322102,Mother Craft Nurse,5670,Y
*,2021-322201,Assistant Midwife,5671,Y
*,2021-323101,Indigenous Heath Worker (Inyanga),5672,Y
*,2021-323102,Ancillary Health Care Worker,5673,Y
*,2021-323105,Therapeutic Aromatherapist,5674,Y
*,2021-323106,Therapeutic Reflexologist,5675,Y
*,2021-324101,Veterinary Nurse,5676,Y
*,2021-324102,Veterinary Technician,5677,Y
*,2021-324103,Veterinary Technologist,5678,Y
*,2021-325101,Dental Assistant,5679,Y
*,2021-325102,Oral Hygienist,5680,Y
*,2021-325201,Health Information Manager,5681,Y
*,2021-325301,Health Promotion Practitioner,5682,Y
*,2021-325401,Dispensing Optician,5683,Y
*,2021-325501,Massage Therapist,5684,Y
*,2021-325502,Hydrotherapist,5685,Y
*,2021-325503,Electrotherapist,5686,Y
*,2021-325504,Physiotherapy Technician,5687,Y
*,2021-325601,Clinical Associate,5688,Y
*,2021-325701,Environmental and Occupational Health Inspector,5689,Y
*,2021-325702,Marine Safety Officer,5690,Y
*,2021-325703,Agricultural / Horticultural Produce Inspector,5691,Y
*,2021-325704,Aquaculture Produce Analyst,5692,Y
*,2021-325705,Safety Inspector,5693,Y
*,2021-325706,Ammunition Technician,5694,Y
*,2021-325707,Mine Health and Safety Inspector,5695,Y
*,2021-325708,Magazine Master,5696,Y
*,2021-325801,Ambulance Officer,5697,Y
*,2021-325802,Intensive Care Ambulance Paramedic / Ambulance Paramedic,5698,Y
*,2021-325901,Chiropractor,5699,Y
*,2021-325902,Osteopath,5700,Y
*,2021-331101,Securities Dealer,5701,Y
*,2021-331105,Asset Swap Administrator,5702,Y
*,2021-331106,Financial Markets Settlement Officer,5703,Y
*,2021-331201,Credit or Loans Officer,5704,Y
*,2021-331204,False Worker,5705,Y
*,2021-331205,Business Banker,5706,Y
*,2021-331301,Bookkeeper,5707,Y
*,2021-331302,Accounting Technician,5708,Y
*,2021-331303,Tax Technician,5709,Y
*,2021-331401,Statistical and Mathematical Assistant,5710,Y
*,2021-331501,Valuer,5711,Y
*,2021-331502,Insurance Investigator,5712,Y
*,2021-331503,Insurance Loss Adjuster,5713,Y
*,2021-331504,Insurance Risk Surveyor,5714,Y
*,2021-331505,Vehicle Damage Quantifier,5715,Y
*,2021-332101,Insurance Agent,5716,Y
*,2021-332102,Insurance Broker,5717,Y
*,2021-332201,Commercial Sales Representative,5718,Y
*,2021-332202,Sales Representative (Building and Plumbing Supplies),5719,Y
*,2021-332203,Sales Representative (Personal and Household Goods),5720,Y
*,2021-332204,Commercial Services Sales Agent,5721,Y
*,2021-332205,Manufacturers Representative,5722,Y
*,2021-332206,Sales Representative (Photographic Equipment and Supplies),5723,Y
*,2021-332207,Chemical Sales Representative,5724,Y
*,2021-332208,Pharmacy Sales Assistant,5725,Y
*,2021-332301,Retail Buyer,5726,Y
*,2021-332302,Purchasing Officer,5727,Y
*,2021-332401,Commodities Trader,5728,Y
*,2021-332402,Finance Broker,5729,Y
*,2021-333101,Clearing and Forwarding Agent,5730,Y
*,2021-333201,Events Manager,5731,Y
*,2021-333301,Recruitment Officer,5732,Y
*,2021-333302,Labour Recruitment Consultant: Permanent Employment Agency (PEA),5733,Y
*,2021-333303,Labour Recruitment Consultant: Temporary Employment Services (TES),5734,Y
*,2021-333401,Property Manager,5735,Y
*,2021-333402,Real Estate Agent,5736,Y
*,2021-333404,Real Estate Sales Settlement Administrator,5737,Y
*,2021-333405,Real Estate Agency Principal ,5738,Y
*,2021-333406,Property Lease Administrator,5739,Y
*,2021-333901,Auctioneer,5740,Y
*,2021-333902,Special Services Contracting Agent,5741,Y
*,2021-333903,Sales Representative (Business Services),5742,Y
*,2021-333904,Business Broker,5743,Y
*,2021-333905,Supply Chain Practitioner,5744,Y
*,2021-333906,Stock and Station Agent,5745,Y
*,2021-333907,Property Portfolio and Asset Manager,5746,Y
*,2021-333908,Marketing Coordinator,5747,Y
*,2021-333909,Bid Assistant,5748,Y
*,2021-333910,Business Support Coordinator,5749,Y
*,2021-333911,Physical Asset Practitioner,5750,Y
*,2021-334101,Office Supervisor,5751,Y
*,2021-334102,Office Administrator,5752,Y
*,2021-334103,Call Centre Team Leader,5753,Y
*,2021-334201,Legal Secretary,5754,Y
*,2021-334301,Secretary Bargaining Council,5755,Y
*,2021-334302,Personal Assistant,5756,Y
*,2021-334401,Medical Secretary,5757,Y
*,2021-335101,Customs Officer,5758,Y
*,2021-335102,Immigration Officer,5759,Y
*,2021-335201,Taxation Inspector,5760,Y
*,2021-335301,Social Security Assessor,5761,Y
*,2021-335401,Driving license examiner  ,5762,Y
*,2021-335402,Import-export Administrator,5763,Y
*,2021-335403,Passport Officer (Issuing),5764,Y
*,2021-335404,Motor Vehicle Examiner,5765,Y
*,2021-335501,Detective,5766,Y
*,2021-335502,Crash Investigator ,5767,Y
*,2021-335901,Labour Inspector,5768,Y
*,2021-335902,Wage Inspector,5769,Y
*,2021-335903,Refugee Status Determination Officer,5770,Y
*,2021-335904,Pest Management Officer,5771,Y
*,2021-335905,Water Allocation Officer,5772,Y
*,2021-335906,Environmental Practices Inspector,5773,Y
*,2021-335907,Weights and Measures Inspector,5774,Y
*,2021-335908,Censorship Inspector,5775,Y
*,2021-335909,Price Inspector,5776,Y
*,2021-335910,Trade Mark Examiner,5777,Y
*,2021-335911,Quarantine Officer,5778,Y
*,2021-335912,Fisheries Officer,5779,Y
*,2021-335913,Building Inspector,5780,Y
*,2021-335914,Train Examiner,5781,Y
*,2021-335915,Transport Operations Inspector,5782,Y
*,2021-335916,Gaming Operations Compliance Officer,5783,Y
*,2021-341101,Conveyancer,5784,Y
*,2021-341102,Legal Executive,5785,Y
*,2021-341103,Paralegal,5786,Y
*,2021-341104,Clerk of Court,5787,Y
*,2021-341105,Court Bailiff,5788,Y
*,2021-341106,Court Orderly / Court Registry Officer,5789,Y
*,2021-341107,Law Clerk,5790,Y
*,2021-341108,Trust Officer,5791,Y
*,2021-341109,Private Investigator,5792,Y
*,2021-341110,Associate Legal Professional,5793,Y
*,2021-341111,Debt Counsellor,5794,Y
*,2021-341112,Labour Dispute Enforcement Agent,5795,Y
*,2021-341201,Auxiliary Community Development Practitioner,5796,Y
*,2021-341202,Disabilities Services Officer,5797,Y
*,2021-341203,Social Auxiliary Worker,5798,Y
*,2021-341204,Auxiliary Child and Youth Care Worker,5799,Y
*,2021-341301,Religious Associate Professional,5800,Y
*,2021-342101,Footballer,5801,Y
*,2021-342102,Golfer,5802,Y
*,2021-342103,Jockey,5803,Y
*,2021-342104,Cricketer,5804,Y
*,2021-342105,Athlete,5805,Y
*,2021-342106,Boxer,5806,Y
*,2021-342107,Cyclist,5807,Y
*,2021-342108,Racing Driver,5808,Y
*,2021-342109,Surfer,5809,Y
*,2021-342110,Swimmer,5810,Y
*,2021-342111,Tennis Player,5811,Y
*,2021-342112,Wrestler,5812,Y
*,2021-342113,Yachtsman,5813,Y
*,2021-342114,Other Sportsperson,5814,Y
*,2021-342201,Sports Development Officer,5815,Y
*,2021-342202,Sports Umpire,5816,Y
*,2021-342203,Sports Official,5817,Y
*,2021-342204,Sports Coach or Instructor,5818,Y
*,2021-342301,Fitness Instructor,5819,Y
*,2021-342302,Outdoor Adventure Guide,5820,Y
*,2021-342303,Caving Guide,5821,Y
*,2021-343101,Photographer,5822,Y
*,2021-343102,Air Observer,5823,Y
*,2021-343201,Interior Designer,5824,Y
*,2021-343202,Interior Decorator,5825,Y
*,2021-343203,Visual Merchandiser,5826,Y
*,2021-343204,Set Designer,5827,Y
*,2021-343301,Gallery or Museum Technician,5828,Y
*,2021-343302,Library Technician,5829,Y
*,2021-343401,Chef,5830,Y
*,2021-343901,Tattoo Artist,5831,Y
*,2021-343902,Light Technician,5832,Y
*,2021-343903,Stage Manager,5833,Y
*,2021-343904,Theatrical Dresser,5834,Y
*,2021-343905,Stunt Person,5835,Y
*,2021-343906,Special Effects Person,5836,Y
*,2021-343907,Continuity Person,5837,Y
*,2021-343908,Film Technician,5838,Y
*,2021-343909,Microphone Boom Operator,5839,Y
*,2021-343910,Performing Arts Road Manager,5840,Y
*,2021-351101,Computer Operator,5841,Y
*,2021-351201,ICT Communications Assistant,5842,Y
*,2021-351301,Computer Network Technician,5843,Y
*,2021-351302,Geographic Information Systems Technicians,5844,Y
*,2021-351303,Marine GIS Technician,5845,Y
*,2021-351401,Web Technician,5846,Y
*,2021-352101,Broadcast Transmitter Operator,5847,Y
*,2021-352102,"Camera Operator (Film, Television or Video)",5848,Y
*,2021-352103,Sound Technician,5849,Y
*,2021-352104,Television Equipment Operator,5850,Y
*,2021-352105,Radio Station Operator,5851,Y
*,2021-352106,"Production Assistant (Film, Television or Radio)",5852,Y
*,2021-352201,Telecommunications Technical Officer or Technologist,5853,Y
*,2021-411101,General Clerk,5854,Y
*,2021-411102,Back Office Process Consultant,5855,Y
*,2021-411103,Parole Board Clerk,5856,Y
*,2021-412101,Secretary (General),5857,Y
*,2021-413101,Word Processing Operator,5858,Y
*,2021-413102,Machine Shorthand Reporter,5859,Y
*,2021-413201,Data Entry Operator,5860,Y
*,2021-421101,Bank Teller,5861,Y
*,2021-421102,Bank Worker,5862,Y
*,2021-421103,Currency Exchange Officer,5863,Y
*,2021-421104,Banknote Processor,5864,Y
*,2021-421105,Postal Frontline Service Worker,5865,Y
*,2021-421201,Bookmaker,5866,Y
*,2021-421202,Gaming Worker,5867,Y
*,2021-421203,Betting Agency Counter Clerk,5868,Y
*,2021-421204,Bookmaker's Clerk,5869,Y
*,2021-421205,Telephone Betting Clerk,5870,Y
*,2021-421206,Bingo Caller,5871,Y
*,2021-421207,Lotto Operator,5872,Y
*,2021-421301,Pawnbrokers and Money-lenders,5873,Y
*,2021-421401,Debt Collector,5874,Y
*,2021-422101,Tourist Information Officer,5875,Y
*,2021-422102,Travel Consultant,5876,Y
*,2021-422201,Inbound Contact Centre Consultant,5877,Y
*,2021-422202,Outbound Contact Centre Consultant,5878,Y
*,2021-422203,Contact Centre Real Time Advisor,5879,Y
*,2021-422204,Contact Centre Resource Planner,5880,Y
*,2021-422205,Contact Centre Forecast Analyst,5881,Y
*,2021-422206,Call or Contact Centre Agent,5882,Y
*,2021-422301,Switchboard Operator,5883,Y
*,2021-422401,Hotel or Motel Receptionist,5884,Y
*,2021-422501,Enquiry Clerk,5885,Y
*,2021-422601,Receptionist (General),5886,Y
*,2021-422602,Medical Receptionist,5887,Y
*,2021-422701,Survey Interviewer,5888,Y
*,2021-422901,Admissions Clerk,5889,Y
*,2021-422902,Ship's Purser,5890,Y
*,2021-431101,Accounts Clerk,5891,Y
*,2021-431102,Cost Clerk,5892,Y
*,2021-431103,Taxation Clerk,5893,Y
*,2021-431201,Insurance Administrator,5894,Y
*,2021-431202,Securities Services Administrative Officer,5895,Y
*,2021-431203,Statistical Clerk,5896,Y
*,2021-431204,Insurance Claims Administrator,5897,Y
*,2021-431301,Payroll Clerk,5898,Y
*,2021-432101,Stock Clerk / Officer,5899,Y
*,2021-432102,Dispatching and Receiving Clerk / Officer,5900,Y
*,2021-432103,Order Clerk / Officer,5901,Y
*,2021-432104,Warehouse Administrator / Clerk,5902,Y
*,2021-432105,Lampman,5903,Y
*,2021-432201,Production Coordinator,5904,Y
*,2021-432301,Transport Clerk,5905,Y
*,2021-441101,Library Assistant,5906,Y
*,2021-441201,Courier,5907,Y
*,2021-441202,Postal Delivery Officer,5908,Y
*,2021-441203,Mail Clerk,5909,Y
*,2021-441301,Coding Clerk,5910,Y
*,2021-441302,Proof Reader,5911,Y
*,2021-441401,Scribe,5912,Y
*,2021-441501,Filing or Registry Clerk,5913,Y
*,2021-441502,Office Machine Operator,5914,Y
*,2021-441601,Human Resources Clerk,5915,Y
*,2021-441602,Skills Development Administrator,5916,Y
*,2021-441603,Compensation and Benefits Clerk,5917,Y
*,2021-441604,Labour Relations Case Administrator,5918,Y
*,2021-441605,Academic Administrative Officer,5919,Y
*,2021-441901,Classified Advertising Clerk,5920,Y
*,2021-441902,Contract Administrator,5921,Y
*,2021-441903,Program or Project Administrators,5922,Y
*,2021-441905,Account Clerk (Public Relations / Communication),5923,Y
*,2021-511101,Flight Attendant,5924,Y
*,2021-511102,Bus Hostess,5925,Y
*,2021-511103,Marine Steward,5926,Y
*,2021-511104,Railway Steward,5927,Y
*,2021-511201,Transport Conductor,5928,Y
*,2021-511301,Gallery or Museum Guide,5929,Y
*,2021-511302,Tour Guide,5930,Y
*,2021-512101,Cook,5931,Y
*,2021-513101,Waiter,5932,Y
*,2021-513102,Cafe Worker,5933,Y
*,2021-513201,Bar Attendant,5934,Y
*,2021-513202,Barista,5935,Y
*,2021-514101,Hairdresser,5936,Y
*,2021-514102,Hair or Beauty Salon Assistant,5937,Y
*,2021-514201,Skin Care Therapist,5938,Y
*,2021-514202,Slimming Therapist,5939,Y
*,2021-514203,Hair Removal Technician,5940,Y
*,2021-514204,Nail Technician,5941,Y
*,2021-514205,Make Up Artist,5942,Y
*,2021-514206,Weight Loss Consultant,5943,Y
*,2021-514207,Somatologist,5944,Y
*,2021-514208,Spa Therapist ,5945,Y
*,2021-514209,Aesthetic Laser Therapist ,5946,Y
*,2021-514210,Image consultant ,5947,Y
*,2021-515101,Hotel Service Manager,5948,Y
*,2021-515102,Housekeeping Service Manager,5949,Y
*,2021-515103,Commercial Housekeeper,5950,Y
*,2021-515104,Cleaning Practitioner,5951,Y
*,2021-515201,Domestic Housekeeper,5952,Y
*,2021-515202,Butler,5953,Y
*,2021-515301,Caretaker,5954,Y
*,2021-515302,"Amusement, Fitness or Sport Centre Attendant",5955,Y
*,2021-516101,Astrologer,5956,Y
*,2021-516201,Escort,5957,Y
*,2021-516301,Funeral Director,5958,Y
*,2021-516303,Embalmer,5959,Y
*,2021-516305,Mortuary Technician / Assistant,5960,Y
*,2021-516306,Crematorium Operator,5961,Y
*,2021-516401,Animal Attendant / Groomer,5962,Y
*,2021-516402,Animal Trainer,5963,Y
*,2021-516403,Zookeeper,5964,Y
*,2021-516404,Dog Walker,5965,Y
*,2021-516501,Driving Instructor,5966,Y
*,2021-516901,Refuge Worker,5967,Y
*,2021-516902,Civil Celebrant,5968,Y
*,2021-521101,Street Market Vendor,5969,Y
*,2021-521201,Street Food Sales Person,5970,Y
*,2021-521202,Cash Van Salesperson,5971,Y
*,2021-522101,Antique Dealer,5972,Y
*,2021-522102,Salon Manager,5973,Y
*,2021-522201,Retail Supervisor,5974,Y
*,2021-522301,Sales Assistant (General),5975,Y
*,2021-522302,Motorised Vehicle or Caravan Salesperson,5976,Y
*,2021-522303,Automotive Parts Salesperson,5977,Y
*,2021-522304,ICT Sales Assistant,5978,Y
*,2021-523101,Checkout Operator,5979,Y
*,2021-523102,Office Cashier,5980,Y
*,2021-523103,Ticket Seller,5981,Y
*,2021-524101,Model,5982,Y
*,2021-524102,Event Stylist,5983,Y
*,2021-524201,Sales Demonstrator,5984,Y
*,2021-524301,Door-to-door Salesperson,5985,Y
*,2021-524401,Call Centre Salesperson,5986,Y
*,2021-524501,Service Station Attendant,5987,Y
*,2021-524601,Food Service Counter Attendant,5988,Y
*,2021-524901,Materials Recycler,5989,Y
*,2021-524902,Rental Salesperson,5990,Y
*,2021-524903,Sales Clerk / Officer,5991,Y
*,2021-524904,Energy Broker,5992,Y
*,2021-531101,Child Care Worker,5993,Y
*,2021-531102,Family Day Care Worker,5994,Y
*,2021-531103,Nanny,5995,Y
*,2021-531104,Out of School Hours Care Worker,5996,Y
*,2021-531105,Child or Youth Residential Care Assistant,5997,Y
*,2021-531106,Hostel Parent,5998,Y
*,2021-531201,Teachers' Aide,5999,Y
*,2021-531202,Pre-School Aide,6000,Y
*,2021-531203,Integration Aide,6001,Y
*,2021-532201,Residential Care Officer,6002,Y
*,2021-532202,Aged or Disabled Carer,6003,Y
*,2021-532203,Community Health Worker,6004,Y
*,2021-532901,First Aid Attendant,6005,Y
*,2021-532902,Hospital Orderly,6006,Y
*,2021-532903,Nursing Support Worker,6007,Y
*,2021-532904,Personal Care Assistant,6008,Y
*,2021-532905,Therapy Aide,6009,Y
*,2021-532906,Natural Remedy Consultant,6010,Y
*,2021-541101,Fire Fighter,6011,Y
*,2021-541102,Hazardous Materials Removal Workers,6012,Y
*,2021-541201,Traffic Officer,6013,Y
*,2021-541202, Non - commissioned Police Official,6014,Y
*,2021-541203,Military Police Official,6015,Y
*,2021-541301,Prison Officer,6016,Y
*,2021-541401,Security Officer,6017,Y
*,2021-541402,"Alarm, Security or Surveillance Monitor",6018,Y
*,2021-541403,Retail Loss Prevention Officer,6019,Y
